source_file,raw_input,canonical_degree_options,sample_id_example,note
layer1_exact_lookup_training.csv,B. Tech - Physics,Bachelor of Engineering|Bachelor of Technology,L1-01211,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech - Production Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01255,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech - Software Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01404,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech - Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01815,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01619,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L1-01288,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01171,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Business Administration,Bachelor of Engineering|Bachelor of Technology,L1-00900,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01621,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Chemistry,Bachelor of Engineering|Bachelor of Technology,L1-01034,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01755,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00992,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L1-01620,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Data Science,Bachelor of Engineering|Bachelor of Technology,L1-01342,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01849,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00930,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01868,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Finance,Bachelor of Engineering|Bachelor of Technology,L1-00657,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Food Technology,Bachelor of Engineering|Bachelor of Technology,L1-01506,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Information Technology,Bachelor of Engineering|Bachelor of Technology,L1-00704,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01585,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Mathematics,Bachelor of Engineering|Bachelor of Technology,L1-01207,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01095,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01824,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01303,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Physics,Bachelor of Engineering|Bachelor of Technology,L1-00620,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Production Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01433,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Software Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01155,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech / Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01583,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01442,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L1-01504,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01509,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Business Administration,Bachelor of Engineering|Bachelor of Technology,L1-01813,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01180,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Chemistry,Bachelor of Engineering|Bachelor of Technology,L1-01533,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00901,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00785,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L1-01099,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Data Science,Bachelor of Engineering|Bachelor of Technology,L1-00746,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01613,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00809,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00706,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Finance,Bachelor of Engineering|Bachelor of Technology,L1-00945,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Food Technology,Bachelor of Engineering|Bachelor of Technology,L1-01072,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Information Technology,Bachelor of Engineering|Bachelor of Technology,L1-00693,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01290,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Mathematics,Bachelor of Engineering|Bachelor of Technology,L1-00913,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00800,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01217,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01751,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Physics,Bachelor of Engineering|Bachelor of Technology,L1-00815,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Production Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01097,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Software Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01529,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,B. Tech in Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00773,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Aerospace Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01113,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Artificial Intelligence and Machine Learning",Bachelor of Engineering|Bachelor of Technology,L1-01580,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Biotechnology Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00714,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Business Administration",Bachelor of Engineering|Bachelor of Technology,L1-01017,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Chemical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01643,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Chemistry",Bachelor of Engineering|Bachelor of Technology,L1-01046,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Civil Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01001,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Computer Science and Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01670,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Cybersecurity",Bachelor of Engineering|Bachelor of Technology,L1-01372,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Data Science",Bachelor of Engineering|Bachelor of Technology,L1-00982,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Electrical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00845,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Electronics and Communication Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01695,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Environmental Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01310,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Finance",Bachelor of Engineering|Bachelor of Technology,L1-01194,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Food Technology",Bachelor of Engineering|Bachelor of Technology,L1-01378,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Information Technology",Bachelor of Engineering|Bachelor of Technology,L1-01055,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Instrumentation Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00846,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Mathematics",Bachelor of Engineering|Bachelor of Technology,L1-01066,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Mechanical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00886,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"B. Tech, Metallurgical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00777,Exclude from F1 scoring until the business rule is decided.
