raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
"BcS Hons, Marketing",Bachelor of Business Administration,,Marketing,Marketing,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS. / Finance,Bachelor of Business Administration,,Finance,Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS. (Marketing),Bachelor of Business Administration,,Marketing,Marketing,review_needed,L3,0.35,35.0,wrong_degree
B.Sc. (Mark,Bachelor of Business Administration,Bachelor of Science,Marketing,,review_needed,L2,0.8409,84.1,wrong_degree_and_field
"B.cS., Entrepreneurship",Bachelor of Business Administration,,Entrepreneurship,Entrepreneurship,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. cS - Human Resources Management,Bachelor of Business Administration,Bachelor of Science,Human Resources Management,,review_needed,L2,0.75,75.0,wrong_degree_and_field
B.Sc n Finance,Bachelor of Business Administration,Bachelor of Business Administration,Finance,,fuzzy_matched,L2,0.9708,97.1,wrong_field
B.cS in Finance,Bachelor of Business Administration,B.cS in Finance,Finance,Finance,review_needed,L3,0.62,62.0,wrong_degree
BCS - Marketing,Bachelor of Business Administration,,Marketing,Marketing,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BSc Hns / Marketing,Bachelor of Business Administration,Bachelor of Science,Marketing,Marketing,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons / Marketing,Bachelor of Business Administration,,Marketing,Marketing,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS - Human Resources Management,Bachelor of Business Administration,,Human Resources Management,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. Sc n Business Administration,Bachelor of Business Administration,Bachelor of Business Administration,Business Administration,,fuzzy_matched,L2,0.9879,98.8,wrong_field
B. cS in Business Administration,Bachelor of Business Administration,Bachelor of Science,Business Administration,Business Administration,review_needed,L2,0.75,75.0,wrong_degree
Bachlor of Business Administration - Human Resources Management,Bachelor of Business Administration,Bachelor of Business Administration,Human Resources Management,,fuzzy_matched,L2,0.9855,98.6,wrong_field
Bcahelor of Business Administration - Human Resources Management,Bachelor of Business Administration,Bachelor of Business Administration,Human Resources Management,,fuzzy_matched,L2,0.9714,97.1,wrong_field
Bache1or of Business Administration - Human Resources Management,Bachelor of Business Administration,Bachelor of Business Administration,Human Resources Management,,fuzzy_matched,L2,0.9714,97.1,wrong_field
Bachelor of Business Administration (Business Adminis,Bachelor of Business Administration,Bachelor of Business Administration,Business Administration,,fuzzy_matched,L2,0.9779,97.8,wrong_field
BSc Hns in Operations Management,Bachelor of Business Administration,Bachelor of Science,Operations Management,Operations Management,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons in Operations Management,Bachelor of Business Administration,,Operations Management,Operations Management,review_needed,L3,0.35,35.0,wrong_degree
B.cS - Banking and Finance,Bachelor of Business Administration,,Banking and Finance,Banking and Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. cS - Commerce,Bachelor of Business Administration,Bachelor of Science,Commerce,Commerce,review_needed,L2,0.75,75.0,wrong_degree
BCS (Marketing),Bachelor of Business Administration,,Marketing,Marketing,review_needed,L3,0.35,35.0,wrong_degree
BSC (Mark,Bachelor of Business Administration,Bachelor of Science,Marketing,,review_needed,L2,0.8409,84.1,wrong_degree_and_field
"BSc Hns, Operations Management",Bachelor of Business Administration,Bachelor of Science,Operations Management,Operations Management,review_needed,L2,0.8571,85.7,wrong_degree
"BcS Hons, Operations Management",Bachelor of Business Administration,,Operations Management,Operations Management,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BSc Hns - Business Administration,Bachelor of Business Administration,Bachelor of Science,Business Administration,Business Administration,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons - Business Administration,Bachelor of Business Administration,,Business Administration,Business Administration,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"BCS, Operations Management",Bachelor of Business Administration,,Operations Management,Operations Management,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.Sc. n Entrepreneurship,Bachelor of Business Administration,Bachelor of Business Administration,Entrepreneurship,,fuzzy_matched,L2,0.9833,98.3,wrong_field
B.cS. in Entrepreneurship,Bachelor of Business Administration,B.cS. in Entrepreneurship,Entrepreneurship,Entrepreneurship,review_needed,L3,0.62,62.0,wrong_degree
BSC n Marketing,Bachelor of Business Administration,Bachelor of Business Administration,Marketing,,fuzzy_matched,L2,0.975,97.5,wrong_field
BCS in Marketing,Bachelor of Business Administration,BCS in Marketing,Marketing,Marketing,review_needed,L3,0.62,62.0,wrong_degree
BSc Hns - Banking and Finance,Bachelor of Business Administration,Bachelor of Science,Banking and Finance,Banking and Finance,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons - Banking and Finance,Bachelor of Business Administration,,Banking and Finance,Banking and Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BCS / Entrepreneurship,Bachelor of Business Administration,,Entrepreneurship,Entrepreneurship,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS. (Finance),Bachelor of Business Administration,,Finance,Finance,review_needed,L3,0.35,35.0,wrong_degree
B.Sc. (Fin,Bachelor of Business Administration,Bachelor of Science,Finance,,review_needed,L2,0.86,86.0,wrong_degree_and_field
B. cS / Entrepreneurship,Bachelor of Business Administration,Bachelor of Science,Entrepreneurship,Entrepreneurship,review_needed,L2,0.75,75.0,wrong_degree
BSc n Finance,Bachelor of Business Administration,Bachelor of Business Administration,Finance,,fuzzy_matched,L2,0.9708,97.1,wrong_field
BcS in Finance,Bachelor of Business Administration,BcS in Finance,Finance,Finance,review_needed,L3,0.62,62.0,wrong_degree
B. cS - Accounting,Bachelor of Business Administration,Bachelor of Science,Accounting,Accounting,review_needed,L2,0.75,75.0,wrong_degree
B. cS (Accounting),Bachelor of Business Administration,Bachelor of Science,Accounting,Accounting,review_needed,L2,0.75,75.0,wrong_degree
B. Sc (Accou,Bachelor of Business Administration,Bachelor of Science,Accounting,,review_needed,L2,0.85,85.0,wrong_degree_and_field
B.Sc. n Marketing,Bachelor of Business Administration,Bachelor of Business Administration,Marketing,,fuzzy_matched,L2,0.975,97.5,wrong_field
B.cS. in Marketing,Bachelor of Business Administration,B.cS. in Marketing,Marketing,Marketing,review_needed,L3,0.62,62.0,wrong_degree
B.Sc. n Accounting,Bachelor of Business Administration,Bachelor of Business Administration,Accounting,,fuzzy_matched,L2,0.9767,97.7,wrong_field
B.cS. in Accounting,Bachelor of Business Administration,B.cS. in Accounting,Accounting,Accounting,review_needed,L3,0.62,62.0,wrong_degree
BSc Hns in Entrepreneurship,Bachelor of Business Administration,Bachelor of Science,Entrepreneurship,Entrepreneurship,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons in Entrepreneurship,Bachelor of Business Administration,BcS Hons in Entrepreneurship,Entrepreneurship,Entrepreneurship,review_needed,L3,0.62,62.0,wrong_degree
B.cS. / Accounting,Bachelor of Business Administration,,Accounting,Accounting,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. cS (Marketing),Bachelor of Business Administration,Bachelor of Science,Marketing,Marketing,review_needed,L2,0.75,75.0,wrong_degree
B. Sc (Mark,Bachelor of Business Administration,Bachelor of Science,Marketing,,review_needed,L2,0.8654,86.5,wrong_degree_and_field
BSc n Business Administration,Bachelor of Business Administration,Bachelor of Business Administration,Business Administration,,fuzzy_matched,L2,0.9875,98.8,wrong_field
BcS in Business Administration,Bachelor of Business Administration,BcS in Business Administration,Business Administration,Business Administration,review_needed,L3,0.62,62.0,wrong_degree
B. cS - International Business,Bachelor of Business Administration,Bachelor of Science,International Business,International Business,review_needed,L2,0.75,75.0,wrong_degree
Bachelor of Business Administration (Mark,Bachelor of Business Administration,Bachelor of Business Administration,Marketing,,fuzzy_matched,L2,0.9767,97.7,wrong_field
BCS / Banking and Finance,Bachelor of Business Administration,,Banking and Finance,Banking and Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. Sc n Operations Management,Bachelor of Business Administration,Bachelor of Business Administration,Operations Management,,fuzzy_matched,L2,0.987,98.7,wrong_field
B. cS in Operations Management,Bachelor of Business Administration,Bachelor of Science,Operations Management,Operations Management,review_needed,L2,0.75,75.0,wrong_degree
B. cS / Accounting,Bachelor of Business Administration,Bachelor of Science,Accounting,Accounting,review_needed,L2,0.75,75.0,wrong_degree
BSC n International Business,Bachelor of Business Administration,Bachelor of Business Administration,International Business,,fuzzy_matched,L2,0.987,98.7,wrong_field
BCS in International Business,Bachelor of Business Administration,BCS in International Business,International Business,International Business,review_needed,L3,0.62,62.0,wrong_degree
BSc Hns in Accounting,Bachelor of Business Administration,Bachelor of Science,Accounting,Accounting,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons in Accounting,Bachelor of Business Administration,BcS Hons in Accounting,Accounting,Accounting,review_needed,L3,0.62,62.0,wrong_degree
B. cS (Finance),Bachelor of Business Administration,Bachelor of Science,Finance,Finance,review_needed,L2,0.75,75.0,wrong_degree
B. Sc (Fin,Bachelor of Business Administration,Bachelor of Science,Finance,,fuzzy_matched,L2,0.8833,88.3,wrong_degree_and_field
BSc Hns - Entrepreneurship,Bachelor of Business Administration,Bachelor of Science,Entrepreneurship,Entrepreneurship,review_needed,L2,0.8571,85.7,wrong_degree
BcS Hons - Entrepreneurship,Bachelor of Business Administration,,Entrepreneurship,Entrepreneurship,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS - Operations Management,Bachelor of Business Administration,,Operations Management,Operations Management,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS (Operations Management),Bachelor of Business Administration,,Operations Management,Operations Management,review_needed,L3,0.35,35.0,wrong_degree
B.Sc (Operations Manag,Bachelor of Business Administration,Bachelor of Business Administration,Operations Management,,fuzzy_matched,L2,0.8889,88.9,wrong_field
BcS - Finance,Bachelor of Business Administration,,Finance,Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BcS - Human Resources Management,Bachelor of Business Administration,,Human Resources Management,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"B.cS., Operations Management",Bachelor of Business Administration,,Operations Management,Operations Management,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.cS - Accounting,Bachelor of Business Administration,,Accounting,Accounting,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BcS / Accounting,Bachelor of Business Administration,,Accounting,Accounting,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"B.cS, Marketing",Bachelor of Business Administration,,Marketing,Marketing,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BcS (Accounting),Bachelor of Business Administration,,Accounting,Accounting,review_needed,L3,0.35,35.0,wrong_degree
BSc (Accou,Bachelor of Business Administration,Bachelor of Science,Accounting,,review_needed,L2,0.825,82.5,wrong_degree_and_field
B.Sc n Entrepreneurship,Bachelor of Business Administration,Bachelor of Business Administration,Entrepreneurship,,fuzzy_matched,L2,0.9833,98.3,wrong_field
B.cS in Entrepreneurship,Bachelor of Business Administration,B.cS in Entrepreneurship,Entrepreneurship,Entrepreneurship,review_needed,L3,0.62,62.0,wrong_degree
"BcS, Finance",Bachelor of Business Administration,,Finance,Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"B.cS, Entrepreneurship",Bachelor of Business Administration,,Entrepreneurship,Entrepreneurship,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BCS / Finance,Bachelor of Business Administration,,Finance,Finance,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BSc Hns - Human Resources Management,Bachelor of Business Administration,Bachelor of Science,Human Resources Management,Human Resources Management,review_needed,L2,0.8571,85.7,wrong_degree
